"","Movie_Title","Action","Animation","Mystery","Comedy","Drama","Family","Horror","Romance","Thriller","Adventure","SciFi"
"1526","Exit Wounds",1,0,0,1,1,0,0,0,1,0,0
"1527","Big Momma's House",1,0,0,1,0,0,0,0,0,0,0
"1528","Thunder and the House of Magic",0,1,0,1,0,1,0,0,0,1,0
"1529","The Darkest Hour",1,0,0,0,0,0,1,0,1,1,1
"1530","Step Up Revolution",0,0,0,0,1,0,0,1,0,0,0
"1531","Snakes on a Plane",1,0,0,0,1,0,0,0,1,1,0
"1532","The Watcher",0,0,1,0,0,0,1,0,1,0,0
"1533","The Punisher",1,0,0,0,1,0,0,0,1,0,0
"1534","Goal! The Dream Begins",0,0,0,0,1,0,0,1,0,0,0
"1535","Safe",1,0,0,0,0,0,0,0,1,0,0
"1536","Pushing Tin",0,0,0,1,1,0,0,1,0,0,0
"1537","Star Wars: Episode VI - Return of the Jedi",1,0,0,0,0,0,0,0,0,1,1
"1538","Doomsday",1,0,0,0,0,0,0,0,1,0,1
"1539","The Reader",0,0,0,0,1,0,0,1,0,0,0
"1540","Wanderlust",0,0,0,1,0,0,0,0,0,0,0
"1541","Elf",0,0,0,1,0,1,0,1,0,0,0
"1542","Phenomenon",0,0,0,0,1,0,0,1,0,0,1
"1543","Snow Dogs",0,0,0,1,0,1,0,0,0,1,0
"1544","Scrooged",0,0,0,1,1,0,0,0,0,0,0
"1545","Nacho Libre",0,0,0,1,0,1,0,0,0,0,0
"1546","Bridesmaids",0,0,0,1,0,0,0,1,0,0,0
"1547","This Is the End",0,0,0,1,0,0,0,0,0,0,0
"1548","Stigmata",0,0,0,0,0,0,1,0,0,0,0
"1549","Men of Honor",0,0,0,0,1,0,0,0,0,0,0
"1550","Takers",1,0,0,0,0,0,0,0,1,0,0
"1551","The Big Wedding",0,0,0,1,0,0,0,0,0,0,0
"1552","Big Mommas: Like Father, Like Son",1,0,0,1,0,0,0,0,0,0,0
"1553","Source Code",0,0,1,0,0,0,0,0,1,0,1
"1554","Alive",0,0,0,0,1,0,0,0,1,1,0
"1555","The Number 23",0,0,1,0,0,0,0,0,1,0,0
"1556","The Young and Prodigious T.S. Spivet",1,0,0,0,1,1,0,0,0,1,0
"1557","1941",1,0,0,1,0,0,0,0,0,0,0
"1558","Dreamer: Inspired by a True Story",0,0,0,0,1,1,0,0,0,0,0
"1559","A History of Violence",0,0,0,0,1,0,0,0,1,0,0
"1560","Transporter 2",1,0,0,0,0,0,0,0,1,0,0
"1561","The Quick and the Dead",1,0,0,0,0,0,0,0,1,0,0
"1562","Laws of Attraction",0,0,0,1,0,0,0,1,0,0,0
"1563","Bringing Out the Dead",0,0,0,0,1,0,0,0,1,0,0
"1564","Repo Men",1,0,0,0,0,0,0,0,1,0,1
"1565","Dragon Wars: D-War",1,0,0,0,1,0,1,0,1,0,0
"1566","Bogus",0,0,0,1,0,1,0,0,0,0,0
"1567","The Incredible Burt Wonderstone",0,0,0,1,0,0,0,0,0,0,0
"1568","Cats Don't Dance",0,1,0,1,0,1,0,0,0,0,0
"1569","Cradle Will Rock",0,0,0,0,1,0,0,0,0,0,0
"1570","The Good German",0,0,1,0,1,0,0,0,1,0,0
"1571","George and the Dragon",1,0,0,1,0,0,0,1,0,1,0
"1572","Apocalypse Now",0,0,0,0,1,0,0,0,0,0,0
"1573","Going the Distance",0,0,0,1,0,0,0,1,0,0,0
"1574","Mr. Holland's Opus",0,0,0,0,1,0,0,0,0,0,0
"1575","Criminal",1,0,1,0,1,0,0,0,1,0,1
"1576","Out of Africa",0,0,0,0,1,0,0,1,0,0,0
"1577","Flight",0,0,0,0,1,0,0,0,1,0,0
"1578","Moonraker",1,0,0,0,0,0,0,0,1,1,1
"1579","The Grand Budapest Hotel",0,0,0,1,1,0,0,0,0,1,0
"1580","Hearts in Atlantis",0,0,1,0,1,0,0,0,0,0,0
"1581","Arachnophobia",0,0,0,1,0,0,1,0,1,0,0
"1582","Frequency",0,0,1,0,1,0,0,0,1,0,1
"1583","Ghostbusters",1,0,0,1,0,0,0,0,0,0,1
"1584","Vacation",0,0,0,1,0,0,0,0,0,1,0
"1585","Get Shorty",0,0,0,1,0,0,0,0,1,0,0
"1586","Chicago",0,0,0,1,0,0,0,0,0,0,0
"1587","Big Daddy",0,0,0,1,1,0,0,0,0,0,0
"1588","American Pie 2",0,0,0,1,0,0,0,0,0,0,0
"1589","Toy Story",0,1,0,1,0,1,0,0,0,1,0
"1590","Speed",1,0,0,0,0,0,0,0,1,1,0
"1591","The Vow",0,0,0,0,1,0,0,1,0,0,0
"1592","Extraordinary Measures",0,0,0,0,1,0,0,0,0,0,0
"1593","Remember the Titans",0,0,0,0,1,0,0,0,0,0,0
"1594","The Hunt for Red October",1,0,0,0,0,0,0,0,1,1,0
"1595","Lee Daniels' The Butler",0,0,0,0,1,0,0,0,0,0,0
"1596","Dodgeball: A True Underdog Story",0,0,0,1,0,0,0,0,0,0,0
"1597","The Addams Family",0,0,0,1,0,0,0,0,0,0,0
"1598","Ace Ventura: When Nature Calls",0,0,0,1,0,0,0,0,0,1,0
"1599","The Princess Diaries",0,0,0,1,0,1,0,1,0,0,0
"1600","The First Wives Club",0,0,0,1,0,0,0,0,0,0,0
"1601","Se7en",0,0,1,0,1,0,0,0,1,0,0
"1602","District 9",1,0,0,0,0,0,0,0,1,0,1
"1603","The SpongeBob SquarePants Movie",0,1,0,1,0,1,0,0,0,1,0
"1604","Mystic River",0,0,1,0,1,0,0,0,1,0,0
"1605","Million Dollar Baby",0,0,0,0,1,0,0,0,0,0,0
"1606","Analyze This",0,0,0,1,0,0,0,0,0,0,0
"1607","The Notebook",0,0,0,0,1,0,0,1,0,0,0
"1608","27 Dresses",0,0,0,1,0,0,0,1,0,0,0
"1609","Hannah Montana: The Movie",0,0,0,1,1,1,0,1,0,0,0
"1610","Rugrats in Paris: The Movie",0,1,0,1,0,1,0,1,0,1,0
"1611","The Prince of Tides",0,0,0,0,1,0,0,1,0,0,0
"1612","Legends of the Fall",0,0,0,0,1,0,0,1,0,0,0
"1613","Up in the Air",0,0,0,0,1,0,0,1,0,0,0
"1614","About Schmidt",0,0,0,1,1,0,0,0,0,0,0
"1615","Warm Bodies",0,0,0,1,0,0,1,1,0,0,0
"1616","Looper",1,0,0,0,1,0,0,0,1,0,1
"1617","Down to Earth",0,0,0,1,0,0,0,0,0,0,0
"1618","Babe",0,0,0,1,1,1,0,0,0,0,0
"1619","Hope Springs",0,0,0,1,1,0,0,1,0,0,0
"1620","Forgetting Sarah Marshall",0,0,0,1,1,0,0,1,0,0,0
"1621","Friday Night Lights            ",0,0,0,0,1,0,0,0,0,0,0
"1622","Four Brothers",1,0,1,0,1,0,0,0,1,0,0
"1623","Baby Mama",0,0,0,1,0,0,0,1,0,0,0
"1624","Hope Floats",0,0,0,0,1,0,0,1,0,0,0
"1625","Bride Wars",0,0,0,1,0,0,0,1,0,0,0
"1626","Without a Paddle",0,0,1,1,0,0,0,0,0,1,0
"1627","13 Going on 30",0,0,0,1,0,0,0,1,0,0,0
"1628","Midnight in Paris",0,0,0,1,0,0,0,1,0,0,0
"1629","The Nut Job",0,1,0,1,0,1,0,0,0,1,0
"1630","Blow",0,0,0,0,1,0,0,0,0,0,0
"1631","Message in a Bottle",0,0,0,0,1,0,0,1,0,0,0
"1632","Star Trek V: The Final Frontier",1,0,0,0,0,0,0,0,1,1,1
"1633","Like Mike",0,0,0,1,0,1,0,0,0,0,0
"1634","Naked Gun 33 1/3: The Final Insult",0,0,0,1,0,0,0,0,0,0,0
"1635","A View to a Kill",1,0,0,0,0,0,0,0,1,1,0
"1636","The Curse of the Were-Rabbit",0,1,1,1,0,1,0,0,0,0,1
"1637","P.S. I Love You",0,0,0,0,1,0,0,1,0,0,0
"1638","Racing Stripes",0,0,0,1,1,1,0,0,0,1,0
"1639","Atonement",0,0,1,0,1,0,0,1,0,0,0
"1640","Letters to Juliet",0,0,0,1,1,0,0,1,0,0,0
"1641","Black Rain",1,0,0,0,0,0,0,0,1,0,0
"1642","The Three Stooges",0,0,0,1,0,0,0,0,0,0,0
"1643","Corpse Bride",0,1,0,0,1,1,0,1,0,0,0
"1644","Glory Road",0,0,0,0,1,0,0,0,0,0,0
"1645","Sicario",1,0,1,0,1,0,0,0,1,0,0
"1646","Southpaw",0,0,0,0,1,0,0,0,0,0,0
"1647","Drag Me to Hell",0,0,0,0,0,0,1,0,1,0,0
"1648","The Age of Adaline",0,0,0,0,1,0,0,1,0,0,0
"1649","Secondhand Lions",0,0,0,1,1,1,0,0,0,0,0
"1650","Step Up 3D",0,0,0,0,1,0,0,1,0,0,0
"1651","Blue Crush",0,0,0,0,1,0,0,1,0,0,0
"1652","Stranger Than Fiction",0,0,0,1,1,0,0,1,0,0,0
"1653","30 Days of Night",0,0,0,0,0,0,1,0,0,0,0
"1654","The Cabin in the Woods",0,0,1,0,0,0,1,0,1,0,0
"1655","Meet the Spartans",0,0,0,1,0,0,0,0,0,0,0
"1656","Midnight Run",1,0,0,1,0,0,0,0,1,0,0
"1657","The Running Man",1,0,0,0,0,0,0,0,1,0,1
"1658","Little Shop of Horrors",0,0,0,1,0,0,1,0,0,0,1
"1659","Hanna",1,0,0,0,1,0,0,0,1,0,0
"1660","The Family            ",0,0,1,0,1,0,0,0,0,0,0
"1661","Mortal Kombat: Annihilation",1,0,0,0,0,0,0,0,1,1,1
"1662","Larry Crowne",0,0,0,1,1,0,0,1,0,0,0
"1663","Carrie",0,0,0,0,1,0,1,0,0,0,0
"1664","Take the Lead",0,0,0,0,1,0,0,0,0,0,0
"1665","Entourage            ",0,0,0,1,1,0,0,0,0,0,0
"1666","Gridiron Gang",0,0,0,0,1,0,0,0,0,0,0
"1667","What's the Worst That Could Happen?",0,0,0,1,0,0,0,0,0,0,0
"1668","9",1,1,1,0,1,0,0,0,1,1,1
"1669","Side Effects",0,0,0,0,1,0,0,0,1,0,0
"1670","The Prince and Me",0,0,0,1,0,1,0,1,0,0,0
"1671","Winnie the Pooh",0,1,0,1,0,1,0,0,0,1,0
"1672","Dumb and Dumberer: When Harry Met Lloyd",0,0,0,1,0,0,0,0,0,0,0
"1673","Bulworth",0,0,0,1,1,0,0,1,0,0,0
"1674","Get on Up",0,0,0,0,1,0,0,0,0,0,0
"1675","One True Thing",0,0,0,0,1,0,0,0,0,0,0
"1676","Virtuosity",1,0,0,0,0,0,0,0,1,0,1
"1677","My Super Ex-Girlfriend",0,0,0,1,0,0,0,1,0,0,1
"1678","Deliver Us from Evil",0,0,1,0,0,0,1,0,1,0,0
"1679","Sanctum",0,0,0,0,1,0,0,0,1,1,0
"1680","Little Black Book",0,0,0,1,1,0,0,1,0,0,0
"1681","The Five-Year Engagement",0,0,0,1,0,0,0,1,0,0,0
"1682","Mr 3000",0,0,0,1,1,0,0,1,0,0,0
"1683","The Next Three Days",0,0,0,0,1,0,0,1,1,0,0
"1684","Ultraviolet",1,0,0,0,0,0,1,0,1,0,1
"1685","Assault on Precinct 13",1,0,0,0,1,0,0,0,1,0,0
"1686","The Replacement Killers",1,0,0,0,0,0,0,0,1,0,0
"1687","Fled",1,0,0,0,1,0,0,1,0,1,0
"1688","Eight Legged Freaks",1,0,0,1,0,0,1,0,0,0,0
"1689","Love & Other Drugs",0,0,0,1,1,0,0,1,0,0,0
"1690","88 Minutes",0,0,1,0,1,0,0,0,1,0,0
"1691","North Country",0,0,0,0,1,0,0,0,0,0,0
"1692","The Whole Ten Yards",0,0,0,1,0,0,0,0,1,0,0
"1693","Splice",0,0,0,0,1,0,1,0,0,0,1
"1694","Howard the Duck",1,0,0,1,0,0,0,1,0,1,1
"1695","Pride and Glory",0,0,0,0,1,0,0,0,1,0,0
"1696","The Cave",0,0,0,0,0,0,1,0,1,1,0
"1697","Alex & Emma",0,0,0,1,0,0,0,1,0,0,0
"1698","Wicker Park",0,0,1,0,1,0,0,1,1,0,0
"1699","Fright Night",0,0,0,1,0,0,1,0,0,0,0
"1700","The New World",0,0,0,0,1,0,0,1,0,0,0
"1701","Wing Commander",1,0,0,0,0,0,0,0,0,1,1
"1702","In Dreams",0,0,0,0,1,0,0,0,1,0,0
"1703","Dragonball: Evolution",1,0,0,0,0,0,0,0,1,1,1
"1704","The Last Stand",1,0,0,0,0,0,0,0,1,0,0
"1705","Godsend",0,0,0,0,1,0,1,0,1,0,1
"1706","Chasing Liberty",0,0,0,1,0,0,0,1,0,0,0
"1707","Hoodwinked Too! Hood vs. Evil",0,1,0,1,0,1,0,0,0,0,0
"1708","An Unfinished Life",0,0,0,0,1,0,0,0,0,0,0
"1709","The Imaginarium of Doctor Parnassus",0,0,1,0,0,0,0,0,0,1,0
"1710","Barney's Version",0,0,0,1,1,0,0,0,0,0,0
"1711","Trapped            ",0,0,0,0,1,0,0,0,1,0,0
"1712","Runner Runner",0,0,0,0,0,0,0,0,1,0,0
"1713","Antitrust",1,0,0,0,1,0,0,0,1,0,0
"1714","Glory",0,0,0,0,1,0,0,0,0,0,0
"1715","Once Upon a Time in America",0,0,0,0,1,0,0,0,0,0,0
"1716","Dead Man Down",1,0,0,0,1,0,0,0,1,0,0
"1717","The Merchant of Venice",0,0,0,0,1,0,0,1,0,0,0
"1718","The Good Thief",1,0,0,0,1,0,0,1,1,0,0
"1719","Supercross",1,0,0,0,1,0,0,1,0,0,0
"1720","Miss Potter",0,0,0,0,1,0,0,1,0,0,0
"1721","The Promise",1,0,0,0,1,0,0,0,0,0,0
"1722","DOA: Dead or Alive",1,0,0,0,0,0,0,0,0,1,0
"1723","The Assassination of Jesse James by the Coward Robert Ford",0,0,0,0,1,0,0,0,0,0,0
"1724","1911",1,0,0,0,1,0,0,0,0,1,0
"1725","Little Nicholas",0,0,0,1,0,1,0,0,0,0,0
"1726","Wild Card",1,0,0,0,1,0,0,0,1,0,0
"1727","Machine Gun Preacher",1,0,0,0,1,0,0,0,0,0,0
"1728","Animals United",0,1,0,1,0,1,0,0,0,0,0
"1729","The Color of Freedom",0,0,0,0,1,0,0,0,0,0,0
"1730","United Passions",0,0,0,0,1,0,0,0,0,0,0
"1731","Grace of Monaco",0,0,0,0,1,0,0,1,0,0,0
"1732","A Warrior's Tail",0,1,0,0,0,0,0,0,0,1,0
"1733","Ripley's Game",0,0,1,0,1,0,0,0,1,0,0
"1734","Sausage Party",0,1,0,1,0,0,0,0,0,1,0
"1735","Pitch Perfect 2",0,0,0,1,0,0,0,0,0,0,0
"1736","Walk the Line",0,0,0,0,1,0,0,1,0,0,0
"1737","12 Monkeys            ",0,0,1,0,1,0,0,0,1,1,1
"1738","Keeping the Faith",0,0,0,1,1,0,0,1,0,0,0
"1739","The Borrowers",0,0,0,1,0,1,0,0,0,1,0
"1740","Frost/Nixon",0,0,0,0,1,0,0,0,0,0,0
"1741","Confessions of a Dangerous Mind",0,0,0,1,1,0,0,1,1,0,0
"1742","Serving Sara",0,0,0,1,0,0,0,1,0,0,0
"1743","The Boss",0,0,0,1,0,0,0,0,0,0,0
"1744","Cry Freedom",0,0,0,0,1,0,0,0,0,0,0
"1745","Mumford",0,0,0,1,1,0,0,0,0,0,0
"1746","Seed of Chucky",0,0,0,1,0,0,1,0,1,0,0
"1747","The Jacket",0,0,1,0,1,0,0,0,1,0,1
"1748","Aladdin",0,1,0,1,0,1,0,1,0,1,0
"1749","Straight Outta Compton",0,0,0,0,1,0,0,0,0,0,0
"1750","Indiana Jones and the Temple of Doom",1,0,0,0,0,0,0,0,0,1,0
"1751","The Rugrats Movie",0,1,0,1,1,1,0,0,0,1,0
"1752","Along Came a Spider",0,0,0,0,1,0,0,0,1,0,0
"1753","Florence Foster Jenkins",0,0,0,1,1,0,0,1,0,0,0
"1754","Once Upon a Time in Mexico",1,0,0,0,0,0,0,0,1,0,0
"1755","Die Hard",1,0,0,0,0,0,0,0,1,0,0
"1756","Role Models",0,0,0,1,0,0,0,0,0,0,0
"1757","The Big Short",0,0,0,1,1,0,0,0,0,0,0
"1758","Taking Woodstock",0,0,0,1,1,0,0,0,0,0,0
"1759","Miracle",0,0,0,0,1,0,0,0,0,0,0
"1760","Dawn of the Dead",1,0,0,0,0,0,1,0,1,0,0
"1761","The Wedding Planner",0,0,0,1,0,0,0,1,0,0,0
"1762","Harlock: Space Pirate",0,1,0,0,0,0,0,0,0,1,1
"1763","The Royal Tenenbaums",0,0,0,1,1,0,0,0,0,0,0
"1764","Identity",0,0,1,0,0,0,0,0,1,0,0
"1765","Last Vegas",0,0,0,1,0,0,0,1,0,0,0
"1766","For Your Eyes Only",1,0,0,0,0,0,0,0,1,1,0
"1767","Serendipity",0,0,0,1,0,0,0,1,0,0,0
"1768","Timecop",1,0,0,0,0,0,0,0,1,0,1
"1769","Zoolander",0,0,0,1,0,0,0,0,0,0,0
"1770","Safe Haven",0,0,0,0,1,0,0,1,1,0,0
"1771","Hocus Pocus",0,0,0,1,0,1,0,0,0,0,0
"1772","No Reservations",0,0,0,1,1,0,0,1,0,0,0
"1773","Kick-Ass",1,0,0,1,0,0,0,0,0,0,0
"1774","30 Minutes or Less",1,0,0,1,0,0,0,0,0,0,0
"1775","Dracula 2000",1,0,0,0,0,0,1,0,1,0,0
"1776","Alexander and the Terrible, Horrible, No Good, Very Bad Day",0,0,0,1,0,1,0,0,0,0,0
"1777","Pride & Prejudice",0,0,0,0,1,0,0,1,0,0,0
"1778","Blade Runner",0,0,0,0,0,0,0,0,1,0,1
"1779","Rob Roy",0,0,0,0,0,0,0,0,0,1,0
"1780","3 Days to Kill",1,0,0,0,1,0,0,0,1,0,0
"1781","We Own the Night",0,0,0,0,1,0,0,0,1,0,0
"1782","Lost Souls",0,0,0,0,1,0,1,0,1,0,0
"1783","Winged Migration",0,0,0,0,0,0,0,0,0,0,0
"1784","Just My Luck",0,0,0,1,0,0,0,1,0,0,0
"1785","Mystery, Alaska",0,0,0,1,1,0,0,0,0,0,0
"1786","The Spy Next Door",1,0,0,1,0,1,0,0,0,0,0
"1787","A Simple Wish",0,0,0,1,0,1,0,0,0,0,0
"1788","Ghosts of Mars",1,0,0,0,0,0,1,0,0,0,1
"1789","Our Brand Is Crisis",0,0,0,1,1,0,0,0,0,0,0
"1790","Pride and Prejudice and Zombies",1,0,0,0,0,0,1,1,0,0,0
"1791","Kundun",0,0,0,0,1,0,0,0,0,0,0
"1792","How to Lose Friends & Alienate People",0,0,0,1,1,0,0,1,0,0,0
"1793","Kick-Ass 2",1,0,0,1,0,0,0,0,0,0,0
"1794","Captain Alatriste: The Spanish Musketeer",0,0,0,0,1,0,0,1,1,1,0
"1795","Brick Mansions",1,0,0,0,1,0,0,0,1,0,0
"1796","Octopussy",1,0,0,0,0,0,0,0,1,1,0
"1797","Knocked Up",0,0,0,1,0,0,0,1,0,0,0
"1798","My Sister's Keeper",0,0,0,0,1,0,0,0,0,0,0
"1799","Welcome Home, Roscoe Jenkins",0,0,0,1,1,0,0,1,0,0,0
"1800","A Passage to India",0,0,0,0,1,0,0,0,0,1,0
"1801","Notes on a Scandal",0,0,0,0,1,0,0,1,1,0,0
"1802","Rendition",0,0,0,0,1,0,0,0,1,0,0
"1803","Limitless            ",0,0,0,0,1,0,0,0,1,0,1
"1804","Star Trek VI: The Undiscovered Country",1,0,0,0,0,0,0,0,1,1,1
"1805","Divine Secrets of the Ya-Ya Sisterhood",0,0,0,0,1,0,0,0,0,0,0
"1806","The Jungle Book",0,0,0,0,1,1,0,0,0,1,0
"1807","Kiss the Girls",0,0,1,0,1,0,0,0,1,0,0
"1808","The Blues Brothers",1,0,0,1,0,0,0,0,0,0,0
"1809","The Sisterhood of the Traveling Pants 2",0,0,0,1,1,1,0,1,0,0,0
"1810","Joyful Noise",0,0,0,1,0,0,0,0,0,0,0
"1811","About a Boy",0,0,0,1,1,0,0,1,0,0,0
"1812","Lake Placid",1,0,0,1,0,0,1,0,0,0,0
"1813","Lucky Number Slevin",0,0,1,0,1,0,0,0,1,0,0
"1814","The Right Stuff",0,0,0,0,1,0,0,0,0,1,0
"1815","Anonymous",0,0,0,0,1,0,0,0,1,0,0
"1816","The NeverEnding Story",0,0,0,0,1,1,0,0,0,1,0
"1817","Dark City",1,0,1,0,1,0,0,0,1,0,1
"1818","The Duchess",0,0,0,0,1,0,0,1,0,0,0
"1819","The Honeymooners            ",0,0,0,1,0,1,0,0,0,0,0
"1820","Return to Oz",0,0,1,0,0,1,1,0,0,1,0
"1821","The Newton Boys",1,0,0,0,1,0,0,0,0,0,0
"1822","Case 39",0,0,1,0,0,0,1,0,1,0,0
"1823","Suspect Zero",0,0,1,0,1,0,0,0,1,0,0
"1824","Martian Child",0,0,0,1,1,1,0,0,0,0,0
"1825","Spy Kids: All the Time in the World in 4D",1,0,0,1,0,1,0,0,0,1,1
"1826","Money Monster",0,0,0,0,1,0,0,0,1,0,0
"1827","Formula 51",1,0,0,1,0,0,0,0,1,0,0
"1828","Flawless",0,0,0,1,1,0,0,0,0,0,0
"1829","Mindhunters",0,0,1,0,0,0,1,0,1,0,0
"1830","What Just Happened",0,0,0,1,1,0,0,0,0,0,0
"1831","The Statement",0,0,0,0,1,0,0,0,1,0,0
"1832","The Magic Flute",0,0,0,0,1,0,0,1,0,0,0
"1833","Paul Blart: Mall Cop",1,0,0,1,0,0,0,0,0,0,0
"1834","Freaky Friday",0,0,0,1,0,1,0,1,0,0,0
"1835","The 40-Year-Old Virgin",0,0,0,1,0,0,0,1,0,0,0
"1836","Shakespeare in Love",0,0,0,1,1,0,0,1,0,0,0
"1837","A Walk Among the Tombstones",0,0,1,0,1,0,0,0,1,0,0
"1838","Kindergarten Cop",1,0,0,1,0,0,0,0,0,0,0
"1839","Pineapple Express",1,0,0,1,0,0,0,0,0,0,0
"1840","Ever After: A Cinderella Story",0,0,0,1,1,0,0,1,0,0,0
"1841","Open Range",0,0,0,0,1,0,0,1,0,0,0
"1842","Flatliners",0,0,0,0,1,0,1,0,1,0,1
"1843","It's Always Sunny in Philadelphia            ",0,0,0,1,0,0,0,0,0,0,0
"1844","A Bridge Too Far",0,0,0,0,1,0,0,0,0,0,0
"1845","Red Eye",0,0,1,0,0,0,0,0,1,0,0
"1846","Final Destination 2",0,0,0,0,0,0,1,0,1,0,0
"1847","O Brother, Where Art Thou?",0,0,0,1,0,0,0,0,0,1,0
"1848","Legion",1,0,0,0,0,0,1,0,0,0,0
"1849","Pain & Gain",0,0,0,1,1,0,0,0,0,0,0
"1850","In Good Company",0,0,0,1,1,0,0,1,0,0,0
"1851","Clockstoppers",1,0,0,1,0,0,0,0,1,1,1
"1852","Silverado",1,0,0,0,1,0,0,0,0,0,0
"1853","Brothers",0,0,0,0,1,0,0,0,1,0,0
"1854","Agent Cody Banks 2: Destination London",1,0,0,1,0,1,0,1,0,1,1
"1855","New Year's Eve",0,0,0,1,0,0,0,1,0,0,0
"1856","Original Sin",0,0,1,0,1,0,0,1,1,0,0
"1857","The Raven",0,0,1,0,0,0,0,0,1,0,0
"1858","Welcome to Mooseport",0,0,0,1,0,0,0,1,0,0,0
"1859","Highlander: The Final Dimension",1,0,0,0,0,0,0,1,0,0,1
"1860","Blood and Wine",0,0,0,0,1,0,0,0,1,0,0
"1861","Snow White: A Tale of Terror",0,0,0,0,0,0,1,0,0,0,0
"1862","The Curse of the Jade Scorpion",0,0,1,1,0,0,0,1,0,0,0
"1863","Accidental Love",0,0,0,1,0,0,0,1,0,0,0
"1864","Flipper",0,0,0,0,0,1,0,0,0,1,0
"1865","Self/less",1,0,1,0,0,0,0,0,1,0,1
"1866","The Constant Gardener",0,0,1,0,1,0,0,1,1,0,0
"1867","The Passion of the Christ",0,0,0,0,1,0,0,0,0,0,0
"1868","Mrs. Doubtfire",0,0,0,1,1,1,0,1,0,0,0
"1869","Rain Man",0,0,0,0,1,0,0,0,0,0,0
"1870","Gran Torino",0,0,0,0,1,0,0,0,0,0,0
"1871","W.",0,0,0,0,1,0,0,0,0,0,0
"1872","Taken",1,0,0,0,0,0,0,0,1,0,0
"1873","The Best of Me",0,0,0,0,1,0,0,1,0,0,0
"1874","The Bodyguard",1,0,0,0,1,0,0,1,0,0,0
"1875","Schindler's List",0,0,0,0,1,0,0,0,0,0,0
"1876","The Help",0,0,0,0,1,0,0,0,0,0,0
"1877","The Fifth Estate",0,0,0,0,1,0,0,0,1,0,0
"1878","Scooby-Doo 2: Monsters Unleashed",0,0,1,1,0,1,1,0,0,1,0
"1879","Viy",0,0,1,0,0,0,0,0,1,1,0
"1880","Freddy vs. Jason",1,0,0,0,0,0,1,0,1,0,0
"1881","The Face of an Angel",0,0,0,0,1,0,0,0,0,0,0
"1882","Jimmy Neutron: Boy Genius",1,1,0,1,0,1,0,0,0,1,1
"1883","Cloverfield",1,0,0,0,0,0,1,0,0,1,1
"1884","Teenage Mutant Ninja Turtles II: The Secret of the Ooze",1,0,0,1,0,1,0,0,0,1,1
"1885","The Untouchables",0,0,0,0,1,0,0,0,1,0,0
"1886","No Country for Old Men",0,0,0,0,1,0,0,0,1,0,0
"1887","Ride Along",1,0,0,1,0,0,0,1,0,0,0
"1888","Bridget Jones's Diary",0,0,0,1,1,0,0,1,0,0,0
"1889","Chocolat",0,0,0,0,1,0,0,1,0,0,0
"1890","Legally Blonde 2: Red, White & Blonde",0,0,0,1,0,0,0,0,0,0,0
"1891","Parental Guidance",0,0,0,1,0,1,0,0,0,0,0
"1892","No Strings Attached",0,0,0,1,0,0,0,1,0,0,0
"1893","Tombstone",1,0,0,0,1,0,0,1,0,0,0
"1894","Romeo Must Die",1,0,0,0,0,0,0,0,1,0,0
"1895","The Omen",0,0,1,0,0,0,1,0,0,0,0
"1896","Final Destination 3",0,0,0,0,0,0,1,0,0,0,0
"1897","The Lucky One",0,0,0,0,1,0,0,1,0,0,0
"1898","Bridge to Terabithia",0,0,0,0,1,1,0,0,0,1,0
"1899","Finding Neverland",0,0,0,0,1,1,0,0,0,0,0
"1900","A Madea Christmas",0,0,0,1,1,0,0,0,0,0,0
"1901","The Grey",1,0,0,0,1,0,0,0,1,1,0
"1902","Hide and Seek",0,0,1,0,1,0,1,0,1,0,0
"1903","Anchorman: The Legend of Ron Burgundy",0,0,0,1,0,0,0,0,0,0,0
"1904","Goodfellas",0,0,0,0,1,0,0,0,0,0,0
"1905","Agent Cody Banks",1,0,0,1,0,1,0,1,1,1,0
"1906","Nanny McPhee",0,0,0,1,0,1,0,0,0,0,0
"1907","Scarface",0,0,0,0,1,0,0,0,0,0,0
"1908","Nothing to Lose",1,0,0,1,0,0,0,0,0,1,0
"1909","The Last Emperor",0,0,0,0,1,0,0,0,0,0,0
"1910","Contraband",1,0,0,0,1,0,0,0,1,0,0
"1911","Money Talks",1,0,0,1,0,0,0,0,1,0,0
"1912","There Will Be Blood",0,0,0,0,1,0,0,0,0,0,0
"1913","The Wild Thornberrys Movie",0,1,0,1,0,1,0,0,0,1,0
"1914","Rugrats Go Wild",0,1,0,1,0,1,0,0,0,1,0
"1915","Undercover Brother",1,0,0,1,0,0,0,0,0,0,0
"1916","The Sisterhood of the Traveling Pants",0,0,0,1,1,1,0,1,0,0,0
"1917","Kiss of the Dragon",1,0,0,0,1,0,0,0,1,0,0
"1918","The House Bunny",0,0,0,1,0,0,0,1,0,0,0
"1919","Beauty Shop",0,0,0,1,0,0,0,0,0,0,0
"1920","Million Dollar Arm",0,0,0,0,1,0,0,0,0,0,0
"1921","The Giver",0,0,0,0,1,0,0,1,0,0,1
"1922","What a Girl Wants",0,0,0,1,1,1,0,1,0,0,0
"1923","Jeepers Creepers II",0,0,0,0,0,0,1,0,0,0,0
"1924","Good Luck Chuck",0,0,0,1,0,0,0,1,0,0,0
"1925","Cradle 2 the Grave",1,0,0,0,1,0,0,0,1,0,0
"1926","The Hours",0,0,0,0,1,0,0,1,0,0,0
